Directorate,Supplier,Supplier Name,TransNo,Amount,Trans.date,Expense Area,Expense Type
ADCHILD,LANS99,Lansdowne Care Services,20128023,"1,590.24",06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,635.68,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,"1,197.48",06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,"1,177.56",06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,280.88,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,254.80,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,254.80,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,398.48,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,386.76,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,398.48,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,"1,162.32",06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,953.52,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,912.89,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,792.24,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,939.00,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,934.80,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,792.24,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,791.42,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,367.60,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,441.38,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,432.00,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,340.92,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,331.96,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,315.84,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,314.24,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,403.24,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,410.68,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,606.56,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS99,Lansdowne Care Services,20128023,484.32,06/05/2015,Transfer Payments,Day Care
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"6,120.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"1,881.60",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"1,165.71",06/05/2015,Transfer Payments,Respite Care
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"1,344.00",06/05/2015,Transfer Payments,Respite Care
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"2,260.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128016,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128017,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128017,"2,200.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128017,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128017,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128017,"2,360.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128017,"1,881.60",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128017,"1,881.60",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS97,Lansglade Homes Ltd,20128017,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS98,Lansglade Homes Ltd,20128018,"2,240.00",06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LANS98,Lansglade Homes Ltd,20128018,448.00,06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LANS98,Lansglade Homes Ltd,20128018,448.00,06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LANS98,Lansglade Homes Ltd,20128018,"2,240.00",06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LANS98,Lansglade Homes Ltd,20128018,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LANS98,Lansglade Homes Ltd,20128018,448.00,06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LANS98,Lansglade Homes Ltd,20128018,"2,560.00",06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LANS98,Lansglade Homes Ltd,20128018,"2,240.00",06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LANS98,Lansglade Homes Ltd,20128018,448.00,06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LEON99,Leonard Cheshire Disability,10483737,"7,096.40",17/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,LEON99,Leonard Cheshire Disability,10484932,490.42,22/04/2015,Transfer Payments,Home Care
ADCHILD,LEON99,Leonard Cheshire Disability,10484932,406.32,22/04/2015,Transfer Payments,Home Care
ADCHILD,LEON99,Leonard Cheshire Disability,10485198,"1,252.97",22/04/2015,Transfer Payments,Home Care
ADCHILD,LEON99,Leonard Cheshire Disability,10485198,273.58,22/04/2015,Transfer Payments,Home Care
ADCHILD,LEON99,Leonard Cheshire Disability,10485198,300.86,22/04/2015,Transfer Payments,Home Care
ADCHILD,LEON99,Leonard Cheshire Disability,10485813,"4,572.69",28/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,LEON99,Leonard Cheshire Disability,20128024,448.00,06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LEON99,Leonard Cheshire Disability,20128024,"3,616.92",06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,LEON99,Leonard Cheshire Disability,20128024,"5,067.92",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LEON99,Leonard Cheshire Disability,20128025,"3,713.88",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LEXT01,Lextox,10486321,900.00,12/05/2015,Supplies,Professional Fees
ADCHILD,LEXT01,Lextox,10487729,275.00,19/05/2015,Supplies,Professional Fees
ADCHILD,LIFE94,Lifestyle Care,20128026,"4,171.80",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LIFE94,Lifestyle Care,20128026,"4,171.80",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LILL99,Lillibet Court Ltd,10486481,"1,319.50",04/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LILL99,Lillibet Court Ltd,10486482,423.40,04/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LILL99,Lillibet Court Ltd,10486484,"1,001.50",04/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LILL99,Lillibet Court Ltd,10486487,404.00,04/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LILL99,Lillibet Court Ltd,10486488,356.70,04/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LILL99,Lillibet Court Ltd,10486489,"1,881.60",04/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LILL99,Lillibet Court Ltd,10486490,"1,180.00",04/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LILL99,Lillibet Court Ltd,10486491,580.76,04/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LILL99,Lillibet Court Ltd,10486492,493.00,04/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LILL99,Lillibet Court Ltd,10488252,490.91,12/01/2015,Transfer Payments,Respite Care
ADCHILD,LILL99,Lillibet Court Ltd,10488253,"1,718.20",09/02/2015,Transfer Payments,Respite Care
ADCHILD,LILL99,Lillibet Court Ltd,10488254,"1,718.20",09/03/2015,Transfer Payments,Respite Care
ADCHILD,LILL99,Lillibet Court Ltd,10488255,"3,425.20",04/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LINC09,Lincolns Care Ltd,10484887,361.14,03/04/2015,Transfer Payments,Home Care
ADCHILD,LINC09,Lincolns Care Ltd,10484891,648.00,03/04/2015,Transfer Payments,Home Care
ADCHILD,LINC09,Lincolns Care Ltd,10485716,"1,040.00",03/04/2015,Transfer Payments,Home Care
ADCHILD,LINC05,Lincroft Academy,10484173,"1,735.02",17/04/2015,Transfer Payments,Payments to Schools
ADCHILD,LINC05,Lincroft Academy,10486127,"6,480.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,LINC05,Lincroft Academy,10486989,"25,941.00",14/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,LINK01,Link Fostering Agency Ltd,10488322,"3,167.14",23/04/2015,Transfer Payments,Independent Foster Care
ADCHILD,LINK01,Link Fostering Agency Ltd,10488323,"3,167.14",23/04/2015,Transfer Payments,Independent Foster Care
ADCHILD,LINK01,Link Fostering Agency Ltd,10488324,"3,167.14",23/04/2015,Transfer Payments,Independent Foster Care
ADCHILD,LINK01,Link Fostering Agency Ltd,10488325,"4,122.86",23/04/2015,Transfer Payments,Independent Foster Care
ADCHILD,LINK05,Linkage Community Trust(Grimsby),10483278,"2,248.68",12/04/2015,Transfer Payments,Respite Care
ADCHILD,LINK05,Linkage Community Trust(Grimsby),10486911,"7,813.00",15/05/2015,Transfer Payments,Top-Ups - Maintained Providers
ADCHILD,LINK95,Linkage Community Trust(Spilsby),10485852,936.36,26/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,LINK95,Linkage Community Trust(Spilsby),20128027,"2,660.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LINK95,Linkage Community Trust(Spilsby),20128028,"3,564.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LIVA99,Livability,10482620,766.53,20/04/2015,Transfer Payments,Home Care
ADCHILD,LIVA99,Livability,10482621,490.49,20/04/2015,Transfer Payments,Day Care
ADCHILD,LIVI02,Livingstone Primary School,10486076,"3,635.00",06/05/2015,Transfer Payments,Payments to Schools
ADCHILD,LOCA09,Locate Accommodation,10484760,369.26,30/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,LOCA09,Locate Accommodation,10484761,642.07,30/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,LOCA09,Locate Accommodation,10484762,642.07,30/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,LOCA09,Locate Accommodation,10484763,642.07,30/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,LOCA09,Locate Accommodation,10484764,"1,168.14",30/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,LOCA09,Locate Accommodation,10484765,"1,168.14",30/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,LOCA09,Locate Accommodation,10484766,"1,168.14",30/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,LOMA99,Lomack Health Company,10485187,512.00,22/04/2015,Transfer Payments,Day Care
ADCHILD,LOMA99,Lomack Health Company,10485188,"7,255.52",22/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,LOMA99,Lomack Health Company,10485189,"7,409.75",28/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,LOMA99,Lomack Health Company,10487508,576.00,22/05/2015,Transfer Payments,Day Care
ADCHILD,LOMA99,Lomack Health Company,10487509,"9,069.40",22/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LOMA99,Lomack Health Company,10487510,"7,170.72",22/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,LOMA99,Lomack Health Company,20128030,"5,481.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LOMA99,Lomack Health Company,20128030,"5,214.88",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,LOMA99,Lomack Health Company,20128031,"4,800.00",06/05/2015,Transfer Payments,Respite Care
ADCHILD,LONG14,Longsands Academy,10486939,348.00,15/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools - OLA
ADCHILD,LYRE99,Lyreco UK Limited,10484466,291.81,24/04/2015,Supplies,External Stationery
ADCHILD,MACI95,Macintyre Care,10483982,760.31,25/05/2015,Transfer Payments,Day Care
ADCHILD,MACI95,Macintyre Care,10485183,"1,893.36",15/05/2015,Transfer Payments,Day Care
ADCHILD,MACI95,Macintyre Care,10485184,308.89,01/05/2015,Transfer Payments,Home Care
ADCHILD,MALL98,Mallards Retirement Home Ltd,20128032,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MALL98,Mallards Retirement Home Ltd,20128032,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MALL98,Mallards Retirement Home Ltd,20128032,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MALL98,Mallards Retirement Home Ltd,20128032,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MALL98,Mallards Retirement Home Ltd,20128032,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MALL98,Mallards Retirement Home Ltd,20128032,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MALL98,Mallards Retirement Home Ltd,20128032,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MALL98,Mallards Retirement Home Ltd,20128032,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MALL98,Mallards Retirement Home Ltd,20128032,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MARG01,Margaret Beaufort Academy,10486129,"10,080.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,MARG01,Margaret Beaufort Academy,10486990,631.00,14/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,MARK14,Mark Rutherford School Trust,10485432,407.55,01/05/2015,Supplies,Event Costs
ADCHILD,MARK14,Mark Rutherford School Trust,10486132,"7,560.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,MARK14,Mark Rutherford School Trust,10486995,"3,749.00",14/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,MARS20,Marston Vale Academy Trust,10486134,"5,400.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,MARS20,Marston Vale Academy Trust,10486991,"3,239.00",14/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,MATT03,Matthew Thomas Associates,10485123,900.00,29/04/2015,Supplies,Professional Fees
ADCHILD,MAYD99,Mayday Trust,10488805,"13,573.86",28/05/2015,Transfer Payments,Other Social Services Payments
ADCHILD,THEM02,Meadows Care Home & Parklands Nursing Home,20128071,"1,920.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MEDI12,Medihands Healthcare,20128033,"3,400.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MEGA01,Mega Resources Ltd,10484120,559.86,13/04/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10484122,"1,464.83",13/04/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10484123,700.00,13/04/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10484185,312.00,13/04/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10484188,260.00,13/04/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10484786,630.00,13/04/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10484911,588.00,20/04/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10488590,378.00,11/05/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10488591,"2,600.00",11/05/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10488594,312.00,11/05/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10488595,630.00,11/05/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10488597,700.00,11/05/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10488598,392.00,11/05/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10488599,"1,464.83",11/05/2015,Transfer Payments,Home Care
ADCHILD,MEGA01,Mega Resources Ltd,10488601,559.86,11/05/2015,Transfer Payments,Home Care
ADCHILD,MENC99,Mencap,10486535,"3,968.90",24/04/2015,Premises,Rent Paid
ADCHILD,MENC99,Mencap,10487504,"1,605.09",07/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,MENT01,Mentaur Community Support Limited (MCS),10481601,"1,298.05",15/04/2015,Transfer Payments,Home Care
ADCHILD,MENT01,Mentaur Community Support Limited (MCS),10481603,946.48,15/04/2015,Transfer Payments,Home Care
ADCHILD,MENT01,Mentaur Community Support Limited (MCS),10481605,"2,537.00",15/04/2015,Transfer Payments,Home Care
ADCHILD,MENT01,Mentaur Community Support Limited (MCS),10485206,"5,792.00",24/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,MENT01,Mentaur Community Support Limited (MCS),10485207,"5,172.00",24/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,MENT01,Mentaur Community Support Limited (MCS),10488251,"1,734.05",12/05/2015,Transfer Payments,Home Care
ADCHILD,MENT98,Mentaur Ltd,10483984,"30,080.16",27/04/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MENT98,Mentaur Ltd,10485177,"4,226.20",27/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,MENT98,Mentaur Ltd,10485178,"6,567.36",27/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,MENT98,Mentaur Ltd,10485179,"4,125.76",27/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,MENT98,Mentaur Ltd,10485181,"4,871.64",27/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,MENT98,Mentaur Ltd,10485182,"3,785.48",27/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,MENT98,Mentaur Ltd,20128034,"5,884.88",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MENT98,Mentaur Ltd,20128034,"5,909.92",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MENT98,Mentaur Ltd,20128035,"7,520.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MENT98,Mentaur Ltd,20128035,"6,160.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MENT98,Mentaur Ltd,20128036,"6,580.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MENT98,Mentaur Ltd,20128037,"5,852.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MENT98,Mentaur Ltd,20128037,"5,980.00",06/05/2015,Transfer Payments,Residential Care Home Placements
